SSRN Abstract URL,SSRN Article id,Article Title,Article Citation,Number of pages,Posted date,Last Revised,Authors,SSRN Downloads,SSRN Article Rank,SSRN Citations,Keywords
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1023039,1023039,Taking Finance Seriously: How Debt-Financing Distorts Bidding Outcomes in Corporate Takeovers,"UGA Legal Studies Research Paper No. 07-012, Fordham Law Review, Vol. 76, Spring 2008",49,2007-Oct-21,2009-Aug-18,"{'Robert P. Bartle': 'University of California, Berkeley - School of Law'}",613,"69,511",none,"Sarbanes-Oxley, Securities"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2718862,2718862,The Small IPO and the Investing Preferences of Mutual Funds,"Journal of Corporate Finance 47 (2017) 151\xe2\x80\x93173\r\n, UC Berkeley Public Law Research Paper No. 2718862",60,2016-Jan-20,2019-Nov-08,"{'Robert P. Bartlett, Paul Rose': 'University of California, Berkeley - School of Law, Ohio State University - Moritz College of Law', 'Steven Davidoff Solomo': 'University of California, Berkeley - School of Law'}",611,"69,777",none,"LBOs, Private Equity, Return to Investment, Ownership Structure"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3283527,3283527,The Myth of Morrison: Securities Fraud Litigation Against Foreign Issuers,"Business Lawyer, Vol. 74, p. 1967, 2019, UC Berkeley Public Law Research Paper, U of Penn, Inst for Law & Econ Research Paper No. 18-34",44,2018-Nov-13,2020-Feb-27,"{'Robert P. Bartlett, Matthew D. Cain, Jill E. Fisch': 'University of California, Berkeley - School of Law', 'Steven Davidoff Solomo': 'Business, University of Pennsylvania Carey Law School'}",459,"99,078",1,"corporate takeovers, private equity, acquisition financing"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2616992,2616992,Dark Trading at the Midpoint: Does SEC Enforcement Policy Encourage Direct Feed Arbitrage?,UC Berkeley Public Law Research Paper No. 2616992,62,2015-Jun-12,2022-May-05,"{'Robert P. Bartlett': 'University of California, Berkeley - School of Law', 'Justin McCrary': 'Columbia University - Law School'}",360,"130,091",none,"Initial Public Offerings, liquidity, flight-to-liquidity, mutual funds, institutional investors"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2621340,2621340,"Dark Trading at the Midpoint: Pricing Rules, Order Flow, and High Frequency Liquidity Provision",NBER Working Paper No. w21286,59,2015-Jun-22,2023-Mar-01,"{'Robert P. Bartlett': 'University of California, Berkeley - School of Law', 'Justin McCrary': 'Columbia University - Law School'}",49,"611,058",none,"Morrison v. National Australia Bank, Foreign Private Issuer, Extraterritorial Jurisdiction, transnational securities fraud litigation, class action, Supreme Court of the United States, SCOTUS, Securities Act of 1934, Rule 10b-5, jurisdiction, standing, In re Vivendi Universal, S.A."
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4248449,4248449,"Tiny Trades, Big Questions: Fractional Shares",,63,2022-Oct-19,None,"{'Robert P. Bartlett, Justin McCrary': 'University of California, Berkeley - School of Law, Columbia University - Law School', ""Maureen O\\'Hara"": 'Cornell University - Samuel Curtis Johnson Graduate School of Manageme'}",404,"115,654",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3674665,3674665,Algorithmic Discrimination and Input Accountability under the Civil Rights Acts,"Berkeley Technology Law Journal, Vol. 36, 2021",62,2020-Aug-16,2022-Jun-29,"{'Robert P. Bartlett, Adair Morse, Nancy Wallace': 'University of California, Berkeley - School of Law, University of California, Berkeley - Haas School of Business, University of California, Berkeley - Real Estate Group', 'Richard Stanto': 'University of California, Berkeley - Haas School of Business'}",392,"119,073",1,dark pools; high-frequency trading; tick sizes; market structure
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1884437,1884437,Making Banks Transparent,65 Vand. L. Rev. 293 (2012),78,2011-Jul-13,2015-May-27,"{'Robert P. Bartle': 'University of California, Berkeley - School of Law'}",389,"120,086",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2171006,2171006,Do Institutional Investors Value the 10b-5 Private Right of Action? Evidence from Investor Trading Behavior Following Morrison v. National Australia Bank Ltd. (2010),"Journal of Legal Studies, Forthcoming, UC Berkeley Public Law Research Paper No. 2171006",39,2012-Nov-04,2014-Dec-14,"{'Robert P. Bartle': 'University of California, Berkeley - School of Law'}",379,"123,686",none,"retail trade, fractional shares, Robinhood Trading, FINRA, trade reporting"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3849763,3849763,Modernizing Odd Lot Trading,,49,2021-May-25,2021-Jun-08,"{'Robert P. Bartle': 'University of California, Berkeley - School of Law'}",373,"125,993",none,"Discrimination law, algorithms, Title VII of the Civil Rights Act, disparate impact, statistical discrimination, compliance testing"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3076257,3076257,Subsidizing Liquidity with Wider Ticks: Evidence from the Tick Size Pilot Study,"UC Berkeley Public Law Research Paper, Journal of Empirical Legal Studies (June 2020)",74,2017-Nov-30,2020-Mar-20,"{'Robert P. Bartlett': 'University of California, Berkeley - School of Law', 'Justin McCrary': 'Columbia University - Law School'}",330,"143,986",2,"Disclosure, Financial Regulation, Securities Regulation, Credit Models, Market Discipline"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2488077,2488077,The Institutional Framework for Cost Benefit Analysis in Financial Regulation: A Tale of Four Paradigms?,"Journal of Legal Studies, Vol. 44, 2014",21,2014-Aug-29,2014-Dec-12,"{'Robert P. Bartle': 'University of California, Berkeley - School of Law'}",317,"150,174",4,"10b-5, securities fraud, class actions, institutional investors"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2554031,2554031,Shareholder Wealth Maximization as Means to an End,"Seattle University Law Review, Vol. 38, 2015",42,2015-Jan-24,None,"{'Robert P. Bartle': 'University of California, Berkeley - School of Law'}",265,"180,823",none,"Odd Lots, Retail Trading, Internalization, Price Improvement, National Market System"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4354220,4354220,Corporate Social Responsibility through Shareholder Governance,European Corporate Governance Institute - Law Working Paper No. 682/2023,65,2023-Feb-13,2023-Apr-12,"{'Robert P. Bartlett': 'University of California, Berkeley - School of Law', 'Ryan Bubb': 'New York University School of Law'}",244,"196,904",none,"tick size pilot, high-frequency trading, market making, market structure"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3605606,3605606,The Ratio Problem,,32,2020-Jun-15,None,"{'Robert P. Bartlett': 'University of California, Berkeley - School of Law', 'Frank Partnoy': 'University of California, Berkeley - School of Law'}",224,"213,908",1,"Cost-Benefit Analysis, Financial Regulation, Dodd Frank, OIRA"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1916831,1916831,Blind Consent? A Social Psychological Investigation of Non-Readership of Click-Through Agreements,"Law and Human Behavior, June 2011",59,2011-Aug-26,None,"{'Victoria Plaut': 'University of California, Berkeley - School of Law', 'Robert P. Bartle': 'University of California, Berkeley - School of Law'}",217,"219,448",3,"Venture Capital, Preferred Stock, Trados, Fiduciary Duties"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1884420,1884420,Understanding Price-Based Antidilution Protection: Five Principles to Apply When Negotiating a Down-Round Financing,"The Business Lawyer, Vol. 59, November 2003",20,2011-Jul-14,None,"{'Robert P. Bartle': 'University of California, Berkeley - School of Law'}",170,"272,794",1,"Corporate Objective, Corporate Social Responsibility, Enlightened Shareholder Value"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2507305,2507305,Comment on the Definition of \xe2\x80\x98Eligible Organization\xe2\x80\x99 for Purposes of Coverage of Certain Preventive Services under the Affordable Care Act,,9,2014-Oct-12,None,"{'Robert P. Bartlett, Richard M. Buxbaum, Stavros Gadinis, Justin McCrary, Eric L. Talley': 'University of California, Berkeley - School of Law, University of California, Berkeley - School of Law, University of California, Berkeley - School of Law, Columbia University - Law School, Columbia University - School of Law', 'Steven Davidoff Solomo': 'University of California, Berkeley - School of Law'}",155,"294,649",1,"Omitted Variable Bias, Measurement Error, Tobin\'s Q, Corporate Governance"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3660991,3660991,Small Business Survival Capabilities and Policy Effectiveness: Evidence from Oakland,,50,2020-Aug-06,None,"{'Robert P. Bartlett': 'University of California, Berkeley - School of Law', 'Adair Morse': 'University of California, Berkeley - Haas School of Business'}",117,"367,716",1,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3665900,3665900,Small Business Survival Capabilities and Policy Effectiveness: Evidence from Oakland,NBER Working Paper No. w27629,51,2020-Aug-04,2023-Feb-23,"{'Robert P. Bartlett': 'University of California, Berkeley - School of Law', 'Adair Morse': 'University of California, Berkeley - Haas School of Business'}",35,"697,222",1,"Venture Capital, Antidilution Protection, Down Round Financing"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3556871,3556871,Internet Appendix for \'How Rigged Are Stock Markets? Evidence from Microsecond Timestamps\',"Journal of Financial Markets, Vol. 45, 2019",35,2020-May-08,None,"{'Robert P. Bartlett': 'University of California, Berkeley - School of Law', 'Justin McCrary': 'Columbia University - Law School'}",66,"521,173",none,"Hobby Lobby, veil piercing, corporations, Affordable Care Act, Religious Freedom Restoration Act, eligible organization"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2537125,2537125,Do Institutional Investors Value the 10b-5 Private Right of Action?  Evidence from Investor Trading Behavior Following Morrison V. National Australia Bank Ltd. (2010) - Online Appendix,"Journal of Legal Studies, Forthcoming",12,2014-Dec-14,None,"{'Robert P. Bartle': 'University of California, Berkeley - School of Law'}",38,"660,537",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2967807,2967807,Presidents Lack the Authority to Abolish or Diminish National Monuments,"Virginia Law Review, Vol. 103, pp. 55-71, 2017, UCLA School of Law, Public Law Research Paper No. 17-16, UC Berkeley Public Law Research Paper, U of Colorado Law Legal Studies Research Paper No. 17-24",19,2017-May-15,2017-Dec-07,"{'Mark Stephen Squillace, Eric Biber, Nicholas Bryner': 'University of Colorado Law School, University of California, Berkeley - School of Law, Louisiana State University', 'Sean B. Hech': 'University of California, Los Angeles (UCLA) - School of Law'}","1,517","19,490",none,"National Monuments, Antiquities Act, FLPMA, Presidential Authority, Separation of Powers, Federal Public Lands"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2951919,2951919,Regulating Business Innovation as Policy Disruption: From the Model T to Airbnb,"Vanderbilt Law Review, Vol.70:5:nnn, Vanderbilt Law Research Paper No. 17-24, UCLA School of Law, Public Law Research Paper No. 17-18",66,2017-Apr-14,2017-Oct-09,"{'Eric Biber, Sarah E. Light, J. B. Ruhl': 'University of California, Berkeley - School of Law, University of Pennsylvania, The Wharton School - Legal Studies & Business Ethics Department, Vanderbilt University - Law School', 'James E. Salzma': 'University of California, Santa Barbara (UCSB) - Donald Bren School of Environmental Science & Manageme'}",938,"39,379",3,Business Innovation; Disruptive Innovation; Policy Disruption
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3500139,3500139,Making It Work: Legal Foundations for Administrative Reform of California\'s Housing Framework,47 Ecology Law Quarterly 973-1060 (2020),88,2019-Dec-16,2021-Jun-28,"{'Christopher S. Elmendorf, Eric Biber, Paavo Monkkonen': 'Regional Developme', ""Moira O'Neill"": 'University of California, Berkeley - Institute for Urban'}",554,"78,835",2,"land use, zoning, affordable housing, administrative law, planning, YIMBY, fair housing, affirmatively furthering fair housing"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1090313,1090313,Too Many Things to Do: How to Deal with the Dysfunctions of Multiple-Goal Agencies,UC Berkeley Public Law Research Paper No. 1090313,54,2008-Feb-06,None,"{'Eric Bibe': 'University of California, Berkeley - School of Law'}",240,"198,618",13,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1376612,1376612,Too Many Things to Do: How to Deal with the Dysfunctions of Multiple-Goal Agencies,"Harvard Environmental Law Review, Vol. 33, 2009",64,2009-Apr-13,None,"{'Eric Bibe': 'University of California, Berkeley - School of Law'}",216,"219,937",1,"principal-agent relationships, environmental law, administrative law"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3950923,3950923,Persisting Sovereignties,"University of Pennsylvania Law Review, Vol. 170, 2022",82,2021-Nov-18,None,"{'Seth Davis, Eric Biber': 'University of California, Berkeley School of Law, University of California, Berkeley - School of Law', 'Elena Kempf': 'University of California, Berkeley'}",409,"113,454",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3956250,3956250,Examining Entitlement in California to Inform Policy and Process: Advancing Social Equity in Housing Development Patterns,,136,2021-Nov-08,2022-Apr-11,"{""Moira O'Neill, Eric Biber, Giulia Gualco-Nelson, Nicholas Marantz"": 'DesignUniversity of California, Irvine School of Law', 'Nicholas Marantz': 'Regional Development, University of California, Berkeley - School of Law, Columbia University - Graduate School of Architecture, Planning'}",373,"125,993",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2397425,2397425,The Permit Power Revisited: The Theory and Practice of Regulatory Permits in the Administrative State,"Duke Law Journal, Vol. 64, Forthcoming, Vanderbilt Public Law Research Paper No. 14-4",103,2014-Feb-18,2014-Nov-22,"{'Eric Biber': 'University of California, Berkeley - School of Law', 'J. B. Ruhl': 'Vanderbilt University - Law School'}",361,"130,629",5,"land use, zoning, housing, environmental regulation"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1680000,1680000,The Problem of Environmental Monitoring,"University of Colorado Law Review, Forthcoming, UC Berkeley Public Law Research Paper No. 1680000",79,2010-Sep-20,2011-Apr-10,"{'Eric Bibe': 'University of California, Berkeley - School of Law'}",327,"145,362",none,regulatory permits; permit power; general permits; climate change; wetlands permits; administrative state; regulatory exemptions
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=981941,981941,The Importance of Resource Allocation in Administrative Law: A Case Study of Judicial Review of Agency Inaction under the Administrative Procedure Act,UC Berkeley Public Law Research Paper No. 981941,48,2007-Apr-27,None,"{'Eric Bibe': 'University of California, Berkeley - School of Law'}",326,"145,840",none,"Environmental Law, Natural Resources Law, Monitoring, Adaptive Management, Ecosystem Management"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2834037,2834037,Law in the Anthropocene Epoch,UC Berkeley Public Law Research Paper No. 2834037,63,2016-Sep-04,None,"{'Eric Bibe': 'University of California, Berkeley - School of Law'}",307,"155,375",8,"administrative law, environmental law, agency inaction, resource allocation, prosecutorial discretion"
